tid,label,status,reason,n_transits_seen,period,epoch_tess,duration_h,duration_s,processed_at
372505528,0,no_global_pt,no existe data\processed\global/372505528.pt,0,,,,0.0,2026-05-28T17:35:37+00:00
372596796,0,ok,,8,3.5366743,1617.031866000034,2.697,0.53,2026-05-28T17:35:37+00:00
372913430,0,ok,,4,6.7391601,3894.2485119998455,2.537,0.53,2026-05-28T17:35:38+00:00
373424049,0,ok,,27,0.961917,3745.307622000109,2.378514,0.53,2026-05-28T17:35:38+00:00
373453507,0,no_global_pt,no existe data\processed\global/373453507.pt,0,,,,0.0,2026-05-28T17:35:38+00:00
373576942,0,ok,,31,0.8912218,1731.56847700011,1.846,0.58,2026-05-28T17:35:39+00:00
373614579,0,ok,,4,8.2064867,2605.7746779997838,2.9678542,0.54,2026-05-28T17:35:40+00:00
373729723,0,no_global_pt,no existe data\processed\global/373729723.pt,0,,,,0.0,2026-05-28T17:35:40+00:00
373785851,0,ok,,6,4.04163,1795.9996000002138,1.719,0.5,2026-05-28T17:35:40+00:00
374177909,0,no_global_pt,no existe data\processed\global/374177909.pt,0,,,,0.0,2026-05-28T17:35:40+00:00
374200604,0,ok,,33,0.760019,2525.795452000108,0.638738,0.52,2026-05-28T17:35:41+00:00
374400599,0,ok,,13,1.8932775,3649.117440000176,3.118,0.55,2026-05-28T17:35:41+00:00
374778982,0,ok,,12,2.3882776,2906.847676000092,3.102,0.52,2026-05-28T17:35:42+00:00
374847873,0,ok,,14,2.0391741,2332.0805509998463,0.849,0.51,2026-05-28T17:35:42+00:00
374908020,0,no_global_pt,no existe data\processed\global/374908020.pt,0,,,,0.0,2026-05-28T17:35:42+00:00
375199523,0,ok,,14,1.9447712,2822.064534000121,1.345,0.51,2026-05-28T17:35:43+00:00
375225453,0,ok,,27,0.9209526,2307.935769999865,1.8602735,0.5,2026-05-28T17:35:43+00:00
375506058,1,ok,,10,2.650232,3554.586250000168,2.03,0.48,2026-05-28T17:35:44+00:00
376353509,1,ok,,4,7.3315684,3467.8809259999543,1.287,0.5,2026-05-28T17:35:44+00:00
376524552,1,ok,,8,3.7130701,2661.0502920001745,1.654,0.53,2026-05-28T17:35:45+00:00
376637093,1,ok,,13,2.0560153,3449.201388000045,2.773,0.57,2026-05-28T17:35:45+00:00
376682699,0,ok,,17,1.1025238,3422.2491620001383,2.321,0.53,2026-05-28T17:35:46+00:00
376740324,0,ok,,6,4.5300175,2327.095662999898,5.331,0.55,2026-05-28T17:35:46+00:00
376838000,0,no_global_pt,no existe data\processed\global/376838000.pt,0,,,,0.0,2026-05-28T17:35:46+00:00
377024332,0,no_global_pt,no existe data\processed\global/377024332.pt,0,,,,0.0,2026-05-28T17:35:46+00:00
377064495,1,ok,,56,0.4465713,3285.469459000044,1.077,0.53,2026-05-28T17:35:47+00:00
377064495,1,ok,,56,0.4465713,3285.469459000044,1.077,0.49,2026-05-28T17:35:47+00:00
377064495,1,ok,,56,0.4465713,3285.469459000044,1.077,0.52,2026-05-28T17:35:48+00:00
377064495,1,ok,,56,0.4465713,3285.469459000044,1.077,0.48,2026-05-28T17:35:48+00:00
377144784,0,ok,,11,2.3866952,3447.1274299998768,2.654,0.52,2026-05-28T17:35:49+00:00
377165123,0,too_many_empty_bins,empty_frac=1.00 > 0.5,1,14.793901,2845.3653719997965,3.171,0.53,2026-05-28T17:35:49+00:00
377290815,0,ok,,35,0.798,1684.127189999912,0.679,0.57,2026-05-28T17:36:07+00:00
377293776,1,ok,,13,2.0439268,2662.3355740001425,1.008937,0.73,2026-05-28T17:36:07+00:00
377304435,0,ok,,3,11.35626,1691.560610000044,6.047,1.0,2026-05-28T17:36:08+00:00
377420580,0,no_global_pt,no existe data\processed\global/377420580.pt,0,,,,0.0,2026-05-28T17:36:08+00:00
377739433,0,no_global_pt,no existe data\processed\global/377739433.pt,0,,,,0.0,2026-05-28T17:36:08+00:00
378355116,0,ok,,8,3.5684459,2875.429386000149,2.934,0.71,2026-05-28T17:36:09+00:00
379629854,0,ok,,9,2.8278059,2008.075403000228,2.174,0.61,2026-05-28T17:36:10+00:00
379723086,0,no_global_pt,no existe data\processed\global/379723086.pt,0,,,,0.0,2026-05-28T17:36:10+00:00
379929661,1,ok,,5,4.786958,2979.7510299999267,4.936,0.64,2026-05-28T17:36:10+00:00
379931600,0,ok,,10,2.9258727,2446.175877000205,4.075,0.8,2026-05-28T17:36:11+00:00
380517859,0,ok,,24,1.109435,2823.570108999964,2.723,0.67,2026-05-28T17:36:12+00:00
380886535,0,ok,,3,8.9066251,2451.7240329999477,1.9618338,0.59,2026-05-28T17:36:12+00:00
380887434,1,ok,,64,0.3994445,2474.200242999941,0.8028796,0.61,2026-05-28T17:36:13+00:00
382188882,0,ok,,5,4.8000953,2328.5797950001433,1.9968681,0.54,2026-05-28T17:36:13+00:00
382302241,0,ok,,15,1.59782,1326.0501299998723,1.49,0.53,2026-05-28T17:36:14+00:00
382331352,0,ok,,3,11.47606,1601.3379099997692,6.083,0.54,2026-05-28T17:36:15+00:00
382437043,0,ok,,2,14.64319,1337.7470120000653,2.5483426,0.53,2026-05-28T17:36:15+00:00
382474101,0,ok,,11,2.6520851,3184.497818000149,3.8534062,0.53,2026-05-28T17:36:16+00:00
382602147,1,ok,,12,2.1357026,2062.3416300001554,1.9116457,0.56,2026-05-28T17:36:16+00:00
382626661,1,ok,,2,17.6174716,3940.8624840001576,3.635468,0.63,2026-05-28T17:36:17+00:00
383390264,1,ok,,3,10.1826983,1629.9090820001438,2.8275109,0.7,2026-05-28T17:36:17+00:00
383531859,0,ok,,2,17.0614756,2352.1857989998534,3.384,0.62,2026-05-28T17:36:18+00:00
383666033,0,no_global_pt,no existe data\processed\global/383666033.pt,0,,,,0.0,2026-05-28T17:36:18+00:00
383723559,0,no_global_pt,no existe data\processed\global/383723559.pt,0,,,,0.0,2026-05-28T17:36:18+00:00
384045439,0,ok,,3,10.82661,1743.870660000015,6.877,0.62,2026-05-28T17:36:19+00:00
384386061,0,ok,,4,5.7626055,2380.933259999845,3.963,0.55,2026-05-28T17:36:19+00:00
384549882,0,ok,,82,0.30412,1518.376000000164,0.748,0.54,2026-05-28T17:36:20+00:00
384744828,0,ok,,9,3.0421334,2363.498873999808,1.5964685,0.64,2026-05-28T17:36:20+00:00
384888319,1,ok,,4,5.8795752,2448.511682999786,2.0778157,0.55,2026-05-28T17:36:21+00:00
384984325,1,ok,,5,5.6952223,2900.819500999991,1.107,0.57,2026-05-28T17:36:22+00:00
384984325,1,ok,,5,5.6952223,2900.819500999991,1.107,0.57,2026-05-28T17:36:22+00:00
385105624,0,no_global_pt,no existe data\processed\global/385105624.pt,0,,,,0.0,2026-05-28T17:36:22+00:00
385624852,0,ok,,3,8.30792,2261.8012160002254,3.228,0.55,2026-05-28T17:36:23+00:00
386297468,0,ok,,14,2.0958074,2329.676948999986,2.992,1.08,2026-05-28T17:36:24+00:00
386435344,0,too_many_empty_bins,empty_frac=1.00 > 0.5,1,19.3721051,2977.658863000106,3.0859149,1.67,2026-05-28T17:36:25+00:00
387079085,0,ok,,22,1.1923,1601.3809600002132,3.119,1.5,2026-05-28T17:36:27+00:00
387342052,1,ok,,7,3.5524144,2574.316349999979,2.784,0.94,2026-05-28T17:36:28+00:00
387413037,0,ok,,4,6.72694,1738.95027999999,2.649,0.56,2026-05-28T17:36:28+00:00
387603144,0,no_global_pt,no existe data\processed\global/387603144.pt,0,,,,0.0,2026-05-28T17:36:28+00:00
387664866,0,ok,,10,2.65646,1712.517580000218,2.475,0.54,2026-05-28T17:36:29+00:00
387664868,0,no_global_pt,no existe data\processed\global/387664868.pt,0,,,,0.0,2026-05-28T17:36:29+00:00
387690507,1,ok,,4,6.3875739,1470.2025950001553,2.5660579,0.53,2026-05-28T17:36:30+00:00
387834907,0,too_many_empty_bins,empty_frac=0.65 > 0.5,1,12.64001,1739.8801099997945,6.893,0.57,2026-05-28T17:36:30+00:00
388076005,0,ok,,16,1.7126115,2880.690181000158,3.128,0.55,2026-05-28T17:36:31+00:00
388076422,1,ok,,11,2.5761796,2883.9054669998586,1.5879379,0.54,2026-05-28T17:36:31+00:00
388130235,0,no_global_pt,no existe data\processed\global/388130235.pt,0,,,,0.0,2026-05-28T17:36:31+00:00
388624270,0,ok,,2,14.2628757,3720.8076740000397,6.9350494,0.56,2026-05-28T17:36:32+00:00
389182138,0,ok,,10,2.7260173,3610.1621440001763,2.703,0.55,2026-05-28T17:36:32+00:00
389238529,0,no_global_pt,no existe data\processed\global/389238529.pt,0,,,,0.0,2026-05-28T17:36:32+00:00
389371332,0,ok,,7,3.9077116,1494.060523999855,9.5278364,0.62,2026-05-28T17:36:33+00:00
389525208,0,ok,,4,6.74657,1329.3608499998227,1.803,0.58,2026-05-28T17:36:34+00:00
389900760,1,ok,,5,5.7998189,1795.8228739998303,1.014374,0.56,2026-05-28T17:36:34+00:00
389999924,0,ok,,6,4.7606207,3015.719283999875,5.9420443,0.55,2026-05-28T17:36:35+00:00
390157607,0,no_global_pt,no existe data\processed\global/390157607.pt,0,,,,0.0,2026-05-28T17:36:35+00:00
390651552,1,ok,,19,1.467119,2691.1493370002136,1.0069313,0.56,2026-05-28T17:36:35+00:00
391821647,0,ok,,14,1.995837,1327.6298890002072,6.5277544,0.55,2026-05-28T17:36:36+00:00
391903064,1,ok,,6,4.6658007,3174.1499800002202,2.609,0.55,2026-05-28T17:36:36+00:00
391949880,1,ok,,6,4.9404714,3175.8671590001322,1.954,0.55,2026-05-28T17:36:37+00:00
392112968,0,ok,,23,1.1960086,3041.5928170001134,2.35,0.57,2026-05-28T17:36:37+00:00
392476080,1,ok,,40,0.67249,1984.388879999984,1.801,0.56,2026-05-28T17:36:38+00:00
392681545,1,ok,,4,7.4903271,2913.1219509998336,5.800713,0.55,2026-05-28T17:36:39+00:00
392681545,1,ok,,4,7.4903271,2913.1219509998336,5.800713,0.54,2026-05-28T17:36:39+00:00
393251073,0,ok,,2,14.9857436,1849.1152579998598,5.8,0.55,2026-05-28T17:36:40+00:00
393626873,0,no_global_pt,no existe data\processed\global/393626873.pt,0,,,,0.0,2026-05-28T17:36:40+00:00
393818343,1,ok,,1,16.2499357,3509.98756199982,4.003,0.55,2026-05-28T17:36:40+00:00
393831507,1,ok,,5,4.860673,2661.328325000126,2.632,0.55,2026-05-28T17:36:41+00:00
393911494,0,ok,,43,0.6332593,1899.861701999791,0.8622011,0.55,2026-05-28T17:36:41+00:00
393940766,1,ok,,6,4.8670758,2062.261121999938,3.1883546,0.55,2026-05-28T17:36:42+00:00
394050135,1,ok,,4,8.8720542,2754.9396350001916,3.6593396,0.59,2026-05-28T17:36:42+00:00
394137592,1,ok,,2,11.535076,1332.08280499978,8.555958,0.57,2026-05-28T17:36:43+00:00
394287035,1,ok,,1,17.1019622,2356.6076469998807,3.357,0.63,2026-05-28T17:36:44+00:00
394357918,1,ok,,5,4.9019938,1326.7896909997799,1.3243804,0.58,2026-05-28T17:36:44+00:00
394509844,0,ok,,4,6.89132,1599.3139800000936,5.369,0.58,2026-05-28T17:36:45+00:00
394561119,1,ok,,7,4.0782392,2336.073646000121,4.8475616,0.57,2026-05-28T17:36:45+00:00
394722182,1,ok,,8,3.5315897,2389.3374569998123,2.689,0.59,2026-05-28T17:36:46+00:00
394918211,1,ok,,6,4.3780194,2337.6382070002146,8.4203321,0.57,2026-05-28T17:36:46+00:00
395171208,1,ok,,6,4.7201912,2847.968305999879,4.416,0.54,2026-05-28T17:36:47+00:00
395393265,1,ok,,8,3.3772835,2883.4418469998054,3.6434514,0.54,2026-05-28T17:36:48+00:00
395773226,0,ok,,7,3.8471662,2008.2709869998507,2.214,0.58,2026-05-28T17:36:48+00:00
396133015,1,ok,,6,5.2667367,2847.6733900001273,2.788,0.54,2026-05-28T17:36:49+00:00
396562848,1,ok,,14,1.9495403,2767.3731060000136,0.8060618,0.55,2026-05-28T17:36:49+00:00
396740648,1,ok,,7,3.7701296,1843.6576270000078,2.8512056,0.54,2026-05-28T17:36:50+00:00
397362481,1,ok,,5,6.2031608,3017.1171349999495,1.5987379,0.54,2026-05-28T17:36:50+00:00
397362481,1,ok,,5,6.2031608,3017.1171349999495,1.5987379,0.53,2026-05-28T17:36:51+00:00
398733009,0,ok,,33,0.8185672,2116.3823179998435,0.9809687,0.54,2026-05-28T17:36:51+00:00
398912927,0,too_many_empty_bins,empty_frac=1.00 > 0.5,1,19.8875338,1766.7904019998387,1.34,0.54,2026-05-28T17:36:52+00:00
399144800,0,ok,,1,27.2149622,1576.1894359998405,3.7190483,0.54,2026-05-28T17:36:52+00:00
399444057,0,ok,,12,2.0714803,2008.356209000107,3.108,0.54,2026-05-28T17:36:53+00:00
399613138,0,no_global_pt,no existe data\processed\global/399613138.pt,0,,,,0.0,2026-05-28T17:36:53+00:00
399642071,0,ok,,12,2.2887763,2307.9244320001453,4.8634851,0.56,2026-05-28T17:36:54+00:00
399870368,1,ok,,10,2.7443216,2197.0075440001674,3.42,0.53,2026-05-28T17:36:54+00:00
399956873,0,ok,,4,6.949428,2831.1920010000467,2.725,0.56,2026-05-28T17:36:55+00:00
399967279,1,period_too_long,period=94.100d > 27.4d,0,94.0997954,2475.4672429999337,4.8738442,0.0,2026-05-28T17:36:55+00:00
400323948,0,ok,,8,3.2242808,2336.0101780002005,4.3100077,0.57,2026-05-28T17:36:55+00:00
400395395,0,ok,,9,3.2891219,2303.809965999797,2.948,0.54,2026-05-28T17:36:56+00:00
400466395,0,no_global_pt,no existe data\processed\global/400466395.pt,0,,,,0.0,2026-05-28T17:36:56+00:00
400476523,0,ok,,1,18.10671,1700.9737100000493,4.562,0.54,2026-05-28T17:36:56+00:00
400595342,0,ok,,7,3.6404389,3768.6174269998446,2.5339234,0.54,2026-05-28T17:36:57+00:00
400786146,0,ok,,1,22.1536777,2323.079936000053,7.5893785,0.54,2026-05-28T17:36:57+00:00
401125028,1,ok,,6,5.1750108,2990.646883999929,2.0076562,0.54,2026-05-28T17:36:58+00:00
401604346,1,ok,,13,2.1223673,2037.564542000182,1.5855365,0.54,2026-05-28T17:36:59+00:00
402848417,0,no_global_pt,no existe data\processed\global/402848417.pt,0,,,,0.0,2026-05-28T17:36:59+00:00
402898317,1,period_too_long,period=53.811d > 27.4d,0,53.8108713,1751.6240480002016,4.2655099,0.0,2026-05-28T17:36:59+00:00
403136413,0,ok,,10,2.51266,1326.3781099999323,2.411,0.54,2026-05-28T17:36:59+00:00
403224672,1,ok,,25,1.0082361,3178.671411999967,1.41,0.54,2026-05-28T17:37:00+00:00
403256331,0,no_global_pt,no existe data\processed\global/403256331.pt,0,,,,0.0,2026-05-28T17:37:00+00:00
403287048,0,no_global_pt,no existe data\processed\global/403287048.pt,0,,,,0.0,2026-05-28T17:37:00+00:00
403288821,0,no_global_pt,no existe data\processed\global/403288821.pt,0,,,,0.0,2026-05-28T17:37:00+00:00
403308915,0,no_global_pt,no existe data\processed\global/403308915.pt,0,,,,0.0,2026-05-28T17:37:00+00:00
403693875,0,ok,,8,3.5248693,1469.6956330002286,3.1475424,0.54,2026-05-28T17:37:00+00:00
404456775,1,ok,,8,3.0444485,2851.2077210000716,0.916,0.54,2026-05-28T17:37:01+00:00
404505029,1,ok,,3,9.5739531,2680.103432000149,4.172,0.54,2026-05-28T17:37:01+00:00
404518509,1,ok,,1,25.1290153,2160.014156000223,4.271,0.57,2026-05-28T17:37:02+00:00
404610583,0,ok,,7,3.5381039,2826.8131519998424,2.441937,0.57,2026-05-28T17:37:02+00:00
405484221,0,period_too_long,period=42.829d > 27.4d,0,42.8289152,2454.509039999917,2.3248526,0.0,2026-05-28T17:37:02+00:00
405794804,0,no_global_pt,no existe data\processed\global/405794804.pt,0,,,,0.0,2026-05-28T17:37:02+00:00
405862830,0,no_global_pt,no existe data\processed\global/405862830.pt,0,,,,0.0,2026-05-28T17:37:02+00:00
405904232,0,ok,,2,11.0765063,3549.082741000224,4.692,0.54,2026-05-28T17:37:03+00:00
406190563,0,ok,,14,1.773346,2446.222221999895,3.291,0.59,2026-05-28T17:37:03+00:00
406443564,0,no_global_pt,no existe data\processed\global/406443564.pt,0,,,,0.0,2026-05-28T17:37:03+00:00
406855039,0,ok,,10,2.7180835,2391.951971999835,6.1842922,0.55,2026-05-28T17:37:04+00:00
406941612,1,ok,,6,4.678059,1628.4076359998435,1.8117452,0.54,2026-05-28T17:37:05+00:00
407126408,1,ok,,2,11.099348,1625.2107270001434,3.2464373,0.54,2026-05-28T17:37:05+00:00
407146536,0,ok,,13,2.0976705,2385.9246029998176,3.3618036,0.53,2026-05-28T17:37:06+00:00
407146538,0,ok,,13,2.0915616,3069.7636440000497,3.634,0.54,2026-05-28T17:37:06+00:00
407394748,0,ok,,37,0.7522775,3311.8828750001267,1.073,0.54,2026-05-28T17:37:07+00:00
407591297,1,ok,,11,2.594675,2630.8957480001263,0.313,0.54,2026-05-28T17:37:07+00:00
407966340,1,ok,,9,3.0440441,1438.4758879998699,1.3542885,0.54,2026-05-28T17:37:08+00:00
407966340,1,ok,,9,3.0440441,1438.4758879998699,1.3542885,0.55,2026-05-28T17:37:08+00:00
408159788,0,ok,,11,2.300698,2199.0500710001215,3.451,0.55,2026-05-28T17:37:09+00:00
408203470,0,ok,,46,0.581322,1711.4106310000643,1.3261177,0.58,2026-05-28T17:37:10+00:00
408310006,1,ok,,5,5.4435354,3010.4948749998584,3.5,0.6,2026-05-28T17:37:10+00:00
408549705,0,ok,,3,9.5064017,2753.522849999834,3.258,0.59,2026-05-28T17:37:11+00:00
408618999,1,ok,,4,7.0731057,3660.0933139999397,3.819,0.57,2026-05-28T17:37:11+00:00
408636441,1,ok,,1,18.8500438,3404.266148999799,3.407,0.54,2026-05-28T17:37:12+00:00
408729765,0,ok,,6,4.6200781,2026.649110000115,2.149,0.57,2026-05-28T17:37:12+00:00
409183335,0,no_global_pt,no existe data\processed\global/409183335.pt,0,,,,0.0,2026-05-28T17:37:12+00:00
409459226,0,ok,,20,1.27997,1491.8283899999224,2.425,0.59,2026-05-28T17:37:13+00:00
409520860,0,no_global_pt,no existe data\processed\global/409520860.pt,0,,,,0.0,2026-05-28T17:37:13+00:00
409794137,1,ok,,3,10.1802014,2982.2363470001146,4.613,0.66,2026-05-28T17:37:14+00:00
410153553,1,ok,,53,0.4629304,1325.7241250001825,0.5409433,0.64,2026-05-28T17:37:14+00:00
410214986,1,ok,,3,8.1382222,1332.308323000092,3.2797025,0.66,2026-05-28T17:37:15+00:00
410245915,0,ok,,25,0.9889446,2986.360793999862,1.681,0.61,2026-05-28T17:37:16+00:00
410528770,0,no_global_pt,no existe data\processed\global/410528770.pt,0,,,,0.0,2026-05-28T17:37:16+00:00
411347315,0,no_global_pt,no existe data\processed\global/411347315.pt,0,,,,0.0,2026-05-28T17:37:16+00:00
411608801,1,ok,,6,5.0267996,2856.4165469999425,2.754044,0.59,2026-05-28T17:37:16+00:00
412014494,0,ok,,2,11.4756978,3131.8898049998097,0.808,0.59,2026-05-28T17:37:17+00:00
412257781,0,ok,,24,1.1894812,2253.3641429999843,3.047,0.6,2026-05-28T17:37:17+00:00
412259468,0,ok,,10,2.6535777,2229.684104000218,2.1014914,0.61,2026-05-28T17:37:18+00:00
412961700,0,ok,,11,2.5183846,2230.346491999924,2.1596206,0.59,2026-05-28T17:37:19+00:00
413248763,1,ok,,6,3.9306027,3011.6290179998614,1.196,0.6,2026-05-28T17:37:19+00:00
414870287,0,no_global_pt,no existe data\processed\global/414870287.pt,0,,,,0.0,2026-05-28T17:37:19+00:00
415741431,0,ok,,13,2.1575124,2878.8668659999967,2.236,0.62,2026-05-28T17:37:20+00:00
415969574,0,ok,,3,10.45776,1362.571990000084,3.148,0.66,2026-05-28T17:37:20+00:00
416624606,0,ok,,10,2.5152549,2821.8041880000383,2.386,0.67,2026-05-28T17:37:21+00:00
416987878,0,no_global_pt,no existe data\processed\global/416987878.pt,0,,,,0.0,2026-05-28T17:37:21+00:00
417646390,1,ok,,6,3.8016217,2762.195685000159,3.223,0.68,2026-05-28T17:37:22+00:00
417705690,0,ok,,11,2.363311,3311.6168800001033,3.294,0.66,2026-05-28T17:37:22+00:00
417931300,1,ok,,3,7.7690887,1683.4168259999715,2.6251447,0.63,2026-05-28T17:37:23+00:00
417931607,1,ok,,2,16.5379864,3348.107580999844,2.796,0.65,2026-05-28T17:37:24+00:00
417948359,1,ok,,8,3.3159772,2661.401357000228,1.494,0.6,2026-05-28T17:37:24+00:00
418604868,1,ok,,1,15.6146058,2799.3038539998233,5.8168055,0.59,2026-05-28T17:37:25+00:00
418866096,0,no_global_pt,no existe data\processed\global/418866096.pt,0,,,,0.0,2026-05-28T17:37:25+00:00
418959198,0,ok,,6,4.8962484,2827.5040989997797,2.362418,0.59,2026-05-28T17:37:25+00:00
418971787,0,ok,,26,1.0638184,2277.8933210000396,3.191,0.61,2026-05-28T17:37:26+00:00
418987806,0,no_global_pt,no existe data\processed\global/418987806.pt,0,,,,0.0,2026-05-28T17:37:26+00:00
419411415,1,ok,,16,1.6306523,2443.4706729999743,1.202,0.6,2026-05-28T17:37:27+00:00
419419534,0,ok,,15,1.680148,2278.794387999922,1.217,0.6,2026-05-28T17:37:27+00:00
419523962,1,ok,,3,5.7998626,2904.818632000126,5.684,0.65,2026-05-28T17:37:28+00:00
419858461,0,ok,,11,2.5433707,3041.975734999869,3.2214112,0.6,2026-05-28T17:37:29+00:00
419946164,0,no_global_pt,no existe data\processed\global/419946164.pt,0,,,,0.0,2026-05-28T17:37:29+00:00
420112587,0,ok,,2,11.062666,1691.5314960000105,2.0842156,0.6,2026-05-28T17:37:29+00:00
420112589,1,ok,,2,11.0619937,2731.3593109999783,1.7587777,0.59,2026-05-28T17:37:30+00:00
420288086,0,no_global_pt,no existe data\processed\global/420288086.pt,0,,,,0.0,2026-05-28T17:37:30+00:00
420446142,0,no_global_pt,no existe data\processed\global/420446142.pt,0,,,,0.0,2026-05-28T17:37:30+00:00
420645189,0,period_too_long,period=48.534d > 27.4d,0,48.5338626,1837.476697999984,6.137,0.0,2026-05-28T17:37:30+00:00
420645189,0,period_too_long,period=48.534d > 27.4d,0,48.5338626,1837.476697999984,6.137,0.0,2026-05-28T17:37:30+00:00
420803693,0,ok,,26,0.9135968,2033.3252269998193,1.247,0.61,2026-05-28T17:37:30+00:00
421308357,0,ok,,1,16.6828999,3319.940068999771,1.804,0.63,2026-05-28T17:37:31+00:00
422653398,0,ok,,3,8.34034,2485.6853590002283,3.176,0.59,2026-05-28T17:37:32+00:00
422756130,1,ok,,8,3.1342946,1791.5191370001994,1.2158796,0.6,2026-05-28T17:37:32+00:00
422838133,0,ok,,6,5.3089937,3644.0609800000675,5.876,0.65,2026-05-28T17:37:33+00:00
423903685,0,ok,,6,4.0938735,2845.5106239998713,4.537,0.63,2026-05-28T17:37:33+00:00
424196109,1,ok,,11,2.5432595,2384.644119999837,1.12,0.63,2026-05-28T17:37:34+00:00
424699834,0,ok,,12,2.4011407,2826.1761369998567,3.6926411,0.6,2026-05-28T17:37:35+00:00
424747720,0,ok,,3,10.2813284,1655.6041609998792,2.4414916,0.6,2026-05-28T17:37:35+00:00
425163745,0,no_global_pt,no existe data\processed\global/425163745.pt,0,,,,0.0,2026-05-28T17:37:35+00:00
425220920,0,no_global_pt,no existe data\processed\global/425220920.pt,0,,,,0.0,2026-05-28T17:37:35+00:00
425561347,1,ok,,4,5.7772122,2040.86632000003,2.56341,0.59,2026-05-28T17:37:36+00:00
425721385,0,ok,,2,13.5499,1663.152449999936,1.795,0.59,2026-05-28T17:37:36+00:00
425997655,1,ok,,6,3.9766833,3203.017928000074,1.859,0.65,2026-05-28T17:37:37+00:00
425997655,1,ok,,6,3.9766833,3203.017928000074,1.859,0.87,2026-05-28T17:37:38+00:00
425997655,1,ok,,6,3.9766833,3203.017928000074,1.859,1.44,2026-05-28T17:37:39+00:00
425997655,1,ok,,6,3.9766833,3203.017928000074,1.859,1.59,2026-05-28T17:37:41+00:00
425997655,1,ok,,6,3.9766833,3203.017928000074,1.859,1.6,2026-05-28T17:37:43+00:00
426017070,0,ok,,41,0.5992533,1354.5718899997883,2.3197658,1.5,2026-05-28T17:37:44+00:00
426077080,0,ok,,3,9.30992,1630.7719399998896,3.464,1.52,2026-05-28T17:37:46+00:00
427279997,0,no_global_pt,no existe data\processed\global/427279997.pt,0,,,,0.0,2026-05-28T17:37:46+00:00
427348923,0,no_global_pt,no existe data\processed\global/427348923.pt,0,,,,0.0,2026-05-28T17:37:46+00:00
427352241,0,ok,,17,1.2667147,2198.437810999807,1.712,1.64,2026-05-28T17:37:47+00:00
427654774,0,ok,,5,5.222621,1765.0424739997834,4.693629,1.6,2026-05-28T17:37:49+00:00
427761355,1,ok,,15,1.902606,2854.414580000099,2.3653693,1.6,2026-05-28T17:37:50+00:00
428065977,0,no_global_pt,no existe data\processed\global/428065977.pt,0,,,,0.0,2026-05-28T17:37:50+00:00
428679607,1,ok,,10,2.6800536,3660.8236830001697,1.758,1.59,2026-05-28T17:37:52+00:00
428685938,0,ok,,2,14.4896397,3022.855248999782,1.898,1.54,2026-05-28T17:37:54+00:00
428699140,1,ok,,14,1.9268037,2332.242275999859,1.4,1.57,2026-05-28T17:37:55+00:00
428787891,1,ok,,6,3.8240826,2768.102760999929,2.5172521,1.63,2026-05-28T17:37:57+00:00
429295277,0,ok,,23,1.10833,1572.2078599999659,2.288,1.57,2026-05-28T17:37:58+00:00
429304876,1,ok,,4,6.8392388,3037.2599340002052,4.176,1.63,2026-05-28T17:38:00+00:00
429358906,1,ok,,3,8.0239811,1577.0421739998274,1.7082731,1.62,2026-05-28T17:38:02+00:00
429414530,0,ok,,10,2.6340964,1784.455914999824,3.477,1.53,2026-05-28T17:38:03+00:00
430528566,0,ok,,50,0.5590256,3405.4429089999758,0.688,1.52,2026-05-28T17:38:05+00:00
430677414,0,ok,,59,0.46741,1738.9304800000973,1.25,1.54,2026-05-28T17:38:06+00:00
431148743,0,no_global_pt,no existe data\processed\global/431148743.pt,0,,,,0.0,2026-05-28T17:38:06+00:00
431156009,0,ok,,10,2.958148,3403.6633040001616,3.769,1.55,2026-05-28T17:38:08+00:00
431585347,0,no_global_pt,no existe data\processed\global/431585347.pt,0,,,,0.0,2026-05-28T17:38:08+00:00
431899140,0,ok,,13,1.9734615,2928.9349250001833,3.69,1.52,2026-05-28T17:38:09+00:00
431999925,0,ok,,17,1.445433,1492.9300699997693,3.684343,1.54,2026-05-28T17:38:11+00:00
432008938,0,ok,,3,9.653456,1522.3493209998123,4.00937,1.59,2026-05-28T17:38:12+00:00
432422552,0,no_global_pt,no existe data\processed\global/432422552.pt,0,,,,0.0,2026-05-28T17:38:12+00:00
434100688,0,no_global_pt,no existe data\processed\global/434100688.pt,0,,,,0.0,2026-05-28T17:38:12+00:00
434234955,0,ok,,4,6.0588453,2196.699430000037,4.084,1.58,2026-05-28T17:38:14+00:00
434718964,0,ok,,17,1.597226,2854.931268000044,5.3721722,1.63,2026-05-28T17:38:16+00:00
435167167,0,no_global_pt,no existe data\processed\global/435167167.pt,0,,,,0.0,2026-05-28T17:38:16+00:00
435673126,0,no_global_pt,no existe data\processed\global/435673126.pt,0,,,,0.0,2026-05-28T17:38:16+00:00
435861696,0,ok,,5,5.6902814,1779.8194519998506,2.344,1.55,2026-05-28T17:38:17+00:00
436099179,0,ok,,29,0.8999342,2548.9846310000867,1.606,1.57,2026-05-28T17:38:19+00:00
436873727,1,ok,,1,22.0933922,3239.9086859999225,5.4095076,1.58,2026-05-28T17:38:20+00:00
437011608,1,ok,,6,4.2403543,3284.8026430001482,2.353,1.56,2026-05-28T17:38:22+00:00
437156845,0,ok,,8,3.4906402,2246.599677000195,1.586,1.53,2026-05-28T17:38:23+00:00
